feature_idx,seq_effect_obs,struct_effect_obs,seq_effect_shuffle,struct_effect_shuffle,seq_delta,struct_delta
387,0.3776511,0.016783495,0.050583184,0.041949928,0.3270679,-0.025166433
388,0.546012,0.079482436,0.10657154,0.07500465,0.43944043,0.004477784
389,0.37122524,0.045578923,0.07375518,0.04908318,0.29747006,-0.0035042576
390,0.52637845,0.075937025,0.07742208,0.05704704,0.44895637,0.018889986
391,0.47350097,0.04682858,0.077105306,0.053708922,0.39639565,-0.006880343
392,0.48805463,0.040954735,0.056705028,0.041047238,0.4313496,-9.250268e-05
393,0.43674925,0.062554024,0.11499579,0.08530596,0.32175344,-0.022751935
394,0.55564404,0.058425494,0.08391891,0.060225904,0.47172514,-0.0018004104
395,0.6199841,0.05298121,0.06269339,0.046815027,0.5572907,0.0061661825
396,0.5361391,0.03143836,0.07175288,0.045894872,0.4643862,-0.014456511
397,0.41478792,0.06801927,0.06686671,0.052743543,0.3479212,0.015275728
398,0.3921622,0.04354167,0.057019077,0.03474704,0.33514312,0.008794628
399,0.24831219,0.07421865,0.03229978,0.019333001,0.21601242,0.054885652
400,0.23540665,0.040592093,0.052343227,0.033131875,0.18306342,0.007460218
401,0.35668662,0.039486673,0.03959733,0.027914863,0.3170893,0.01157181
402,0.41699317,0.027926119,0.052046716,0.032110058,0.36494645,-0.0041839387
403,0.49879307,0.030980254,0.07693922,0.05402715,0.42185384,-0.023046898
404,0.33180523,0.04640843,0.0827353,0.054222476,0.24906993,-0.007814046
405,0.38467124,0.056653593,0.086609,0.06258947,0.29806224,-0.005935874
406,0.2852955,0.067922525,0.075289406,0.06302191,0.21000609,0.004900612
407,0.2268484,0.025859933,0.040015884,0.029265027,0.18683252,-0.0034050941
408,0.31568828,0.05532395,0.043337442,0.027657326,0.27235085,0.027666625
409,0.2685819,0.105498284,0.05569436,0.04059878,0.21288754,0.064899504
410,0.45883805,0.059769396,0.08461556,0.055876546,0.3742225,0.0038928501
411,0.3785926,0.026837071,0.046751767,0.0335689,0.33184084,-0.0067318287
412,0.15723705,0.01999713,0.027548343,0.0118993195,0.12968871,0.00809781
413,0.3688476,0.026235841,0.033737265,0.020631628,0.33511034,0.005604213
414,0.6165491,0.055969752,0.075936675,0.051117647,0.5406124,0.004852105
415,0.6533298,0.061571192,0.11422346,0.080480956,0.5391063,-0.018909764
416,0.13102779,0.039771035,0.07088522,0.05428602,0.06014257,-0.014514986
417,0.52366954,0.09403385,0.11570324,0.08431071,0.40796632,0.009723142
418,0.46489814,0.025768315,0.04242783,0.019190926,0.4224703,0.0065773893
419,0.29586124,0.02234899,0.047280997,0.03249634,0.24858025,-0.01014735
420,0.26534563,0.056291603,0.056939967,0.04260751,0.20840567,0.013684094
421,0.4522445,0.08968184,0.080978714,0.06409786,0.37126577,0.025583982
422,0.31724378,0.039983425,0.05424084,0.04354117,0.26300293,-0.0035577454
423,0.46219534,0.09829419,0.1514059,0.11454779,0.31078944,-0.016253598
424,0.3833337,0.092345156,0.058846463,0.036846586,0.32448724,0.05549857
425,0.34105536,0.057550162,0.047517896,0.035960756,0.29353747,0.021589406
426,0.36208108,0.043702565,0.07329718,0.049976163,0.2887839,-0.0062735975
427,0.23722014,0.04085517,0.051081695,0.039111458,0.18613845,0.0017437115
428,0.45294964,0.011728398,0.039324023,0.01952685,0.41362563,-0.007798453
429,0.36016425,0.047375027,0.061354525,0.044737875,0.29880974,0.0026371516
430,0.5263555,0.10720081,0.14693789,0.10636766,0.3794176,0.0008331463
431,0.3733327,0.06813892,0.09040592,0.06297769,0.2829268,0.0051612332
432,0.4075884,0.02584851,0.05736626,0.03816059,0.35022214,-0.012312079
433,0.3951715,0.009267299,0.06421598,0.044445265,0.3309555,-0.035177965
434,0.44274715,0.04206472,0.08512319,0.065690525,0.35762396,-0.023625806
435,0.5231378,0.047533274,0.05404806,0.04565114,0.46908975,0.0018821321
436,0.074136876,0.04354873,0.05896307,0.042734712,0.015173804,0.0008140169
437,0.45452,0.039673127,0.06681637,0.046335943,0.38770363,-0.006662816
438,0.24936548,0.015878288,0.015767556,0.0087061655,0.23359792,0.0071721226
439,0.4718422,0.06531706,0.08781181,0.061921973,0.3840304,0.0033950843
440,0.630815,0.04514047,0.10319356,0.070853174,0.52762145,-0.025712702
441,0.18758118,0.03193858,0.043775775,0.036346454,0.14380541,-0.0044078752
442,0.2615464,0.03025211,0.045450516,0.030862385,0.2160959,-0.0006102752
443,0.34457752,0.034085184,0.0838377,0.06214165,0.2607398,-0.028056465
444,0.2682105,0.05539023,0.07625286,0.049529124,0.19195764,0.0058611073
445,0.6103466,0.066201575,0.13091677,0.083319135,0.47942984,-0.01711756
446,0.35345232,0.017778642,0.0203857,0.0064865104,0.3330666,0.011292132
